"totalCareless","totalCareful","ls_info","ls_rCareless","ls_rCareful","eo_simul_info","eo_simul_rCareless","eo_simul_rCareful","out_simul_info","out_simul_rCareless","out_simul_rCareful","any_flag_lsf_info","any_flag_lsf_rCareless","any_flag_lsf_rCareful","any_flag_simul_rCareless","any_flag_simul_rCareful","all_flags_info","all_flags_rCareless","all_flags_rCareful","ls_or_agree_lsf_info","ls_or_agree_lsf_rCareless","ls_or_agree_lsf_rCareful","ls_or_agree_simul_info","ls_or_agree_simul_rCareless","ls_or_agree_simul_rCareful","ls_or_out_lsf_info","ls_or_out_lsf_rCareless","ls_or_out_lsf_rCareful","ls_or_eo_simul_info","ls_or_eo_simul_rCareless","ls_or_eo_simul_rCareful","ls_or_outsq_info","ls_or_outsq_rCareless","ls_or_outsq_rCareful","ls_rCareless_prop","eo_rCareless_prop","out_rCareless_prop","any_flag_lsf_rCareless_prop","all_flags_rCareless_prop","ls_or_agree_rCareless_prop","ls_or_agree_simul_rCareless_prop","ls_or_out_lsf_rCareless_prop","ls_or_eo_simul_rCareless_prop","ls_or_outsq_rCareless_prop","ls_r_prop","eo_r_prop","out_r_prop","any_flag_lsf_r_prop","all_flags_r_prop","ls_or_agree_r_prop","ls_or_agree_simul_r_prop","ls_or_out_lsf_r_prop","ls_or_eo_simul_r_prop","ls_or_outsq_r_prop","propCareless","ls_rCareful_prop","eo_rCareful_prop","out_rCareful_prop","any_flag_lsf_rCareful_prop","all_flags_rCareful_prop","ls_or_agree_rCareful_prop","ls_or_agree_simul_rCareful_prop","ls_or_out_lsf_rCareful_prop","ls_or_eo_simul_rCareful_prop","ls_or_outsq_rCareful_prop"
45,455,0.0652014652014652,39,424,0.0168498168498168,21,220,0.18974358974359,24,329,0.138705738705739,8,144,9,142,0.0378510378510379,43,452,0.0998778998779,32,369,0.108669108669109,32,373,0.201465201465201,21,304,0.0459096459096457,19,382,0.0652014652014652,25,288,0.0842332613390929,0.0871369294605809,0.0679886685552408,0.0526315789473684,0.0868686868686869,0.0798004987531172,0.0790123456790123,0.0646153846153846,0.0473815461346633,0.0798722044728434,0.926,0.482,0.706,0.304,0.99,0.802,0.81,0.65,0.802,0.626,0.09,0.931868131868132,0.483516483516484,0.723076923076923,0.316483516483516,0.993406593406593,0.810989010989011,0.81978021978022,0.668131868131868,0.83956043956044,0.632967032967033
55,445,0.272727272727273,40,445,-0.00980592441266603,26,206,0.107660878447395,34,323,0.12849846782431,9,130,12,136,0.0545454545454545,52,445,0.294586312563841,32,390,0.246782431052094,35,393,0.355464759959142,20,320,0.0629213483146067,22,400,0.272727272727273,30,298,0.0824742268041237,0.112068965517241,0.0952380952380952,0.0647482014388489,0.104627766599598,0.0758293838862559,0.0817757009345794,0.0588235294117647,0.0521327014218009,0.0914634146341463,0.97,0.464,0.714,0.278,0.994,0.844,0.856,0.68,0.844,0.656,0.11,1,0.462921348314607,0.725842696629214,0.292134831460674,1,0.876404494382023,0.88314606741573,0.719101123595506,0.898876404494382,0.669662921348315
52,448,0.247767857142857,39,447,-0.126888736263736,29,193,0.0877403846153846,32,315,0.105082417582418,8,116,10,118,0.0576923076923077,49,448,0.226991758241758,33,386,0.214457417582417,34,389,0.322115384615385,19,308,0.00772664835164827,22,397,0.247767857142857,27,303,0.0802469135802469,0.130630630630631,0.0922190201729107,0.0645161290322581,0.0985915492957746,0.0787589498806683,0.0803782505910166,0.0581039755351682,0.0525059665871122,0.0818181818181818,0.972,0.444,0.694,0.248,0.994,0.838,0.846,0.654,0.838,0.66,0.104,0.997767857142857,0.430803571428571,0.703125,0.258928571428571,1,0.861607142857143,0.868303571428571,0.6875,0.886160714285714,0.676339285714286
22,478,0.293077215671358,15,466,0.0568657284138456,8,201,0.256751616584252,10,340,0.226511981742107,1,130,3,129,0.127995435526816,19,474,0.375998478508939,10,397,0.341004184100418,11,402,0.51483453784709,4,333,0.0960441232407758,7,400,0.293077215671358,8,326,0.0311850311850312,0.0382775119617225,0.0285714285714286,0.00763358778625954,0.0385395537525355,0.0245700245700246,0.026634382566586,0.0118694362017804,0.0171990171990172,0.0239520958083832,0.962,0.418,0.7,0.262,0.986,0.814,0.826,0.674,0.814,0.668,0.044,0.97489539748954,0.420502092050209,0.711297071129707,0.271966527196653,0.99163179916318,0.830543933054393,0.841004184100418,0.696652719665272,0.836820083682008,0.682008368200837
43,457,0.441860465116279,24,457,-0.0936847997557376,22,191,0.17846420029515,23,326,0.175309144572795,3,112,4,112,0.0232558139534884,42,457,0.44079181721032,20,414,0.44435397689685,19,405,0.570250877817923,7,335,0.0458500839651927,16,418,0.441860465116279,12,317,0.0498960498960499,0.103286384976526,0.0659025787965616,0.0260869565217391,0.0841683366733467,0.0460829493087558,0.044811320754717,0.0204678362573099,0.0368663594470046,0.0364741641337386,0.962,0.426,0.698,0.23,0.998,0.868,0.848,0.684,0.868,0.658,0.086,1,0.417943107221007,0.713347921225383,0.24507658643326,1,0.905908096280088,0.886214442013129,0.733041575492341,0.914660831509847,0.693654266958424
51,449,0.0481680422725883,44,409,-0.296082798375475,36,184,0.0870343683130268,31,312,-0.116860998296869,18,106,19,104,-0.0111358574610245,51,444,-0.00301323201886539,39,342,0.0125769684265689,39,349,0.118258439233154,26,282,-0.248831826717324,32,349,0.0481680422725883,28,278,0.0971302428256071,0.163636363636364,0.0903790087463557,0.145161290322581,0.103030303030303,0.102362204724409,0.100515463917526,0.0844155844155844,0.083989501312336,0.0915032679738562,0.906,0.44,0.686,0.248,0.99,0.762,0.776,0.616,0.762,0.612,0.102,0.910913140311804,0.409799554565702,0.694877505567929,0.236080178173719,0.988864142538975,0.761692650334076,0.77728285077951,0.628062360801782,0.77728285077951,0.619153674832962
58,442,0.310344827586207,40,442,-0.152675924481198,33,184,0.0139647370884695,40,311,-0.00975191137462939,15,110,17,109,0.0344827586206897,56,442,0.296146044624746,34,390,0.269854891558746,35,386,0.335621781869246,22,316,-0.0492276486191294,27,397,0.310344827586207,35,290,0.0829875518672199,0.152073732718894,0.113960113960114,0.12,0.112449799196787,0.080188679245283,0.0831353919239905,0.0650887573964497,0.0636792452830189,0.107692307692308,0.964,0.434,0.702,0.25,0.996,0.848,0.842,0.676,0.848,0.65,0.116,1,0.416289592760181,0.703619909502262,0.248868778280543,1,0.882352941176471,0.873303167420814,0.714932126696833,0.898190045248869,0.656108597285068
45,455,0.197802197802198,36,454,-0.115995115995116,25,200,0.258608058608059,21,330,0.163369963369963,6,135,9,137,0.0666666666666667,42,455,0.223687423687424,29,395,0.217094017094017,29,392,0.463003663003663,12,332,-0.0715506715506715,23,401,0.197802197802198,25,315,0.073469387755102,0.111111111111111,0.0598290598290598,0.0425531914893617,0.0845070422535211,0.0683962264150943,0.0688836104513064,0.0348837209302326,0.0542452830188679,0.0735294117647059,0.98,0.45,0.702,0.282,0.994,0.848,0.842,0.688,0.848,0.68,0.09,0.997802197802198,0.43956043956044,0.725274725274725,0.296703296703297,1,0.868131868131868,0.861538461538462,0.72967032967033,0.881318681318681,0.692307692307692
21,479,0.2172184113729,16,469,-0.221990257480863,14,213,0.136295854458694,12,339,-0.0143155383238891,6,130,5,130,-0.0020876826722338,21,478,0.143751864002386,15,411,0.187195546276966,14,409,0.266626901282434,9,333,-0.137190575603937,12,414,0.2172184113729,11,311,0.0329896907216495,0.0616740088105727,0.0341880341880342,0.0441176470588235,0.0420841683366733,0.0352112676056338,0.033096926713948,0.0263157894736842,0.028169014084507,0.0341614906832298,0.97,0.454,0.702,0.272,0.998,0.852,0.846,0.684,0.852,0.644,0.042,0.979123173277662,0.444676409185804,0.707724425887265,0.271398747390397,0.997912317327766,0.8580375782881,0.853862212943633,0.695198329853862,0.864300626304802,0.649269311064718
34,466,0.249684423125473,25,459,-0.0830598333754102,18,208,0.164352436253471,19,337,0.0945468316081797,7,140,7,136,0.0294117647058822,33,466,0.274425650088362,20,402,0.270133804594799,20,400,0.368088866447867,12,336,0.000883615248674641,15,407,0.249684423125473,15,318,0.0516528925619835,0.079646017699115,0.0533707865168539,0.0476190476190476,0.0661322645290581,0.0473933649289099,0.0476190476190476,0.0344827586206897,0.0355450236966825,0.045045045045045,0.968,0.452,0.712,0.294,0.998,0.844,0.84,0.696,0.844,0.666,0.068,0.984978540772532,0.446351931330472,0.723175965665236,0.300429184549356,1,0.862660944206009,0.858369098712446,0.721030042918455,0.873390557939914,0.682403433476395
36,464,0.333333333333333,24,464,-0.040948275862069,18,213,0.0742337164750957,22,318,0.100814176245211,7,137,11,136,0.0833333333333333,33,464,0.289272030651341,20,392,0.29573754789272,20,395,0.441810344827586,9,321,-0.040948275862069,18,394,0.333333333333333,14,305,0.0491803278688525,0.0779220779220779,0.0647058823529412,0.0486111111111111,0.0663983903420523,0.0485436893203883,0.0481927710843374,0.0272727272727273,0.0436893203883495,0.0438871473354232,0.976,0.462,0.68,0.288,0.994,0.824,0.83,0.66,0.824,0.638,0.072,1,0.459051724137931,0.685344827586207,0.295258620689655,1,0.844827586206897,0.851293103448276,0.691810344827586,0.849137931034483,0.657327586206897
60,440,0.283333333333333,43,440,-0.127272727272727,33,186,0.0424242424242425,40,312,0.00151515151515147,16,118,16,119,0.0333333333333334,58,440,0.251515151515151,37,382,0.228030303030303,38,379,0.301515151515152,25,316,-0.0439393939393939,28,391,0.283333333333333,29,291,0.0890269151138716,0.150684931506849,0.113636363636364,0.119402985074627,0.116465863453815,0.0883054892601432,0.0911270983213429,0.0733137829912024,0.0668257756563246,0.090625,0.966,0.438,0.704,0.268,0.996,0.838,0.834,0.682,0.838,0.64,0.12,1,0.422727272727273,0.709090909090909,0.268181818181818,1,0.868181818181818,0.861363636363636,0.718181818181818,0.888636363636364,0.661363636363636
33,467,0.0223866069690482,30,435,-0.0783206800337422,17,204,0.215365647913828,16,327,0.0944130815651159,6,129,6,125,0.0238790474336512,32,464,-0.0280319252481993,27,369,0.0304328077347349,25,368,0.176821750697554,16,309,-0.0997339562650055,17,379,0.0223866069690482,19,298,0.0645161290322581,0.0769230769230769,0.0466472303206997,0.0444444444444444,0.0645161290322581,0.0681818181818182,0.0636132315521628,0.0492307692307692,0.0429292929292929,0.0599369085173502,0.93,0.442,0.686,0.27,0.992,0.792,0.786,0.65,0.792,0.634,0.066,0.931477516059957,0.436830835117773,0.700214132762313,0.276231263383298,0.993576017130621,0.790149892933619,0.788008565310492,0.661670235546039,0.811563169164882,0.638115631691649
33,467,0.00279021478164942,31,440,-0.130361430147297,19,208,0.251768217506976,16,344,0.0944130815651159,6,129,7,133,0.0195963921873987,32,462,0.140289403672701,23,391,0.0212186100837064,27,392,0.29985075595354,13,324,-0.147492051132308,19,395,0.00279021478164942,20,299,0.0658174097664544,0.0837004405286344,0.0444444444444444,0.0444444444444444,0.0647773279352227,0.0555555555555556,0.0644391408114559,0.0385756676557863,0.0458937198067633,0.0626959247648903,0.942,0.454,0.72,0.27,0.988,0.828,0.838,0.674,0.828,0.638,0.066,0.942184154175589,0.445396145610278,0.73661670235546,0.276231263383298,0.989293361884368,0.837259100642398,0.839400428265525,0.693790149892934,0.845824411134904,0.640256959314775
47,453,0.1870743506646,38,451,-0.0611056314874829,23,194,0.177492837349114,26,331,0.120379503076417,7,122,9,126,0.0638297872340425,44,453,0.216805222864121,31,397,0.216805222864121,31,397,0.315391479968062,19,326,0.0240007514912404,19,409,0.1870743506646,22,304,0.0777096114519427,0.105990783410138,0.0728291316526611,0.0542635658914729,0.0885311871227364,0.0724299065420561,0.0724299065420561,0.0550724637681159,0.044392523364486,0.0674846625766871,0.978,0.434,0.714,0.258,0.994,0.856,0.856,0.69,0.856,0.652,0.094,0.995584988962472,0.428256070640177,0.730684326710817,0.269315673289183,1,0.876379690949227,0.876379690949227,0.719646799116998,0.902869757174393,0.671081677704194
55,445,0.170582226762002,45,440,-0.161593462717058,32,187,0.187334014300306,29,318,0.072114402451481,10,113,11,115,0.0318692543411645,53,443,0.15832482124617,39,386,0.160572012257405,39,387,0.323799795709908,21,314,-0.0888661899897856,28,397,0.170582226762002,32,305,0.0927835051546392,0.146118721461187,0.0835734870317003,0.0813008130081301,0.106854838709677,0.0917647058823529,0.0915492957746479,0.0626865671641791,0.0658823529411765,0.0949554896142433,0.97,0.438,0.694,0.246,0.992,0.85,0.852,0.67,0.85,0.674,0.11,0.98876404494382,0.420224719101124,0.714606741573034,0.253932584269663,0.995505617977528,0.867415730337079,0.869662921348315,0.70561797752809,0.892134831460674,0.685393258426966
50,450,0.173333333333333,41,447,-0.0866666666666667,27,204,0.0800000000000001,32,324,0.0844444444444445,11,137,12,133,0.0177777777777777,49,449,0.177777777777778,35,395,0.153333333333333,36,393,0.268888888888889,23,328,-0.0066666666666666,23,407,0.173333333333333,32,315,0.0840163934426229,0.116883116883117,0.0898876404494382,0.0743243243243243,0.0983935742971888,0.0813953488372093,0.0839160839160839,0.0655270655270655,0.0534883720930233,0.0922190201729107,0.976,0.462,0.712,0.296,0.996,0.86,0.858,0.702,0.86,0.694,0.1,0.993333333333333,0.453333333333333,0.72,0.304444444444444,0.997777777777778,0.877777777777778,0.873333333333333,0.728888888888889,0.904444444444444,0.7
53,447,0.160862774893419,44,443,-0.0885568359292559,29,205,0.257608374488202,25,326,0.0967033894727956,11,136,14,134,0.0377358490566038,51,447,0.275421045966823,32,393,0.275421045966823,32,393,0.406314634249293,17,325,-0.0341901988096746,26,399,0.160862774893419,31,304,0.0903490759753593,0.123931623931624,0.0712250712250712,0.0748299319727891,0.102409638554217,0.0752941176470588,0.0752941176470588,0.0497076023391813,0.0611764705882353,0.0925373134328358,0.974,0.468,0.702,0.294,0.996,0.85,0.85,0.684,0.85,0.67,0.106,0.991051454138702,0.458612975391499,0.729306487695749,0.304250559284116,1,0.879194630872483,0.879194630872483,0.727069351230425,0.89261744966443,0.680089485458613
44,456,0.295454545454545,31,456,-0.123006379585327,25,203,0.273524720893142,20,332,0.170653907496013,6,140,6,133,0.0454545454545454,42,456,0.336124401913876,24,402,0.336124401913876,24,402,0.495614035087719,11,340,0.0133572567783093,19,407,0.295454545454545,15,320,0.0636550308008214,0.109649122807018,0.0568181818181818,0.0410958904109589,0.0843373493975904,0.0563380281690141,0.0563380281690141,0.0313390313390313,0.0446009389671361,0.0447761194029851,0.974,0.456,0.704,0.292,0.996,0.852,0.852,0.702,0.852,0.67,0.088,1,0.445175438596491,0.728070175438597,0.307017543859649,1,0.881578947368421,0.881578947368421,0.745614035087719,0.892543859649123,0.701754385964912
36,464,0.333333333333333,24,464,-0.030411877394636,17,205,0.206896551724138,18,328,0.207375478927203,2,122,2,121,0.0833333333333333,33,464,0.336685823754789,20,414,0.304597701149425,21,412,0.46551724137931,9,332,0.0806992337164751,13,421,0.333333333333333,9,324,0.0491803278688525,0.0765765765765766,0.0520231213872832,0.0161290322580645,0.0663983903420523,0.0460829493087558,0.0484988452655889,0.0263929618768328,0.0299539170506912,0.027027027027027,0.976,0.444,0.692,0.248,0.994,0.868,0.866,0.682,0.868,0.666,0.072,1,0.441810344827586,0.706896551724138,0.262931034482759,1,0.892241379310345,0.887931034482759,0.71551724137931,0.907327586206897,0.698275862068966
36,464,0.0483716475095786,31,422,-0.113745210727969,20,205,0.198275862068966,18,324,0.064176245210728,7,120,8,123,0.0404693486590038,34,457,0.0237068965517242,27,359,0.0622605363984674,26,364,0.195641762452107,16,297,-0.116139846743295,19,367,0.0483716475095786,22,292,0.0684326710816777,0.0888888888888889,0.0526315789473684,0.0551181102362205,0.0692464358452139,0.0699481865284974,0.0666666666666667,0.0511182108626198,0.0492227979274611,0.0700636942675159,0.906,0.45,0.684,0.254,0.982,0.772,0.78,0.626,0.772,0.628,0.072,0.90948275862069,0.441810344827586,0.698275862068966,0.258620689655172,0.984913793103448,0.773706896551724,0.78448275862069,0.640086206896552,0.790948275862069,0.629310344827586
53,447,0.318517580515808,36,446,-0.0562660926090076,28,211,0.185344645646026,28,319,0.245409649233886,3,135,8,135,0.0566037735849056,50,447,0.334261956017053,29,394,0.334261956017053,29,394,0.541598075218437,9,318,0.0380735300325017,23,400,0.318517580515808,20,306,0.0746887966804979,0.117154811715481,0.0806916426512968,0.0217391304347826,0.100603621730382,0.0685579196217494,0.0685579196217494,0.0275229357798165,0.0543735224586288,0.0613496932515337,0.964,0.478,0.694,0.276,0.994,0.846,0.846,0.654,0.846,0.652,0.106,0.997762863534676,0.472035794183445,0.713646532438479,0.302013422818792,1,0.881431767337808,0.881431767337808,0.711409395973154,0.894854586129754,0.684563758389262
41,459,0.239545140549445,31,457,0.0781656836176206,16,215,0.191083479462246,22,334,0.198310218396302,5,147,6,147,0.0487804878048781,39,459,0.312662734470482,23,401,0.310484085233009,23,400,0.363993836016792,15,335,0.151336415324938,13,411,0.239545140549445,19,309,0.0635245901639344,0.0692640692640693,0.0617977528089888,0.0328947368421053,0.0783132530120482,0.0542452830188679,0.0543735224586288,0.0428571428571429,0.0306603773584906,0.0579268292682927,0.976,0.462,0.712,0.304,0.996,0.848,0.846,0.7,0.848,0.656,0.082,0.995642701525055,0.468409586056645,0.727668845315904,0.320261437908497,1,0.873638344226579,0.871459694989107,0.729847494553377,0.895424836601307,0.673202614379085
37,463,0.295137470083474,26,462,-0.0664292802521744,19,207,0.151654894635456,21,333,0.147802229875664,5,131,6,132,0.027027027027027,36,463,0.372015644153873,19,410,0.31148210845835,21,407,0.480298873387426,9,335,0.0416788278559337,15,414,0.295137470083474,14,315,0.0532786885245902,0.084070796460177,0.0593220338983051,0.0367647058823529,0.0721442885771543,0.0442890442890443,0.0490654205607477,0.0261627906976744,0.034965034965035,0.0425531914893617,0.976,0.452,0.708,0.272,0.998,0.858,0.856,0.688,0.858,0.658,0.074,0.997840172786177,0.447084233261339,0.719222462203024,0.282937365010799,1,0.885529157667387,0.879049676025918,0.72354211663067,0.894168466522678,0.680345572354212
74,426,0.143953812967897,63,424,-0.133295267098084,42,185,0.151313285116102,43,312,0.0537368354269763,16,115,20,119,0.027027027027027,72,426,0.161718056084253,53,374,0.150551960411115,54,375,0.3152518715899,30,307,-0.095102144397919,39,388,0.143953812967897,45,299,0.129363449691992,0.185022026431718,0.12112676056338,0.122137404580153,0.144578313253012,0.124121779859485,0.125874125874126,0.0890207715133531,0.0913348946135831,0.130813953488372,0.974,0.454,0.71,0.262,0.996,0.854,0.858,0.674,0.854,0.688,0.148,0.995305164319249,0.434272300469484,0.732394366197183,0.269953051643192,1,0.877934272300469,0.880281690140845,0.720657276995305,0.910798122065728,0.7018779342723
30,470,0.322695035460993,20,465,-0.100709219858156,17,219,0.350354609929078,11,337,0.16241134751773,4,139,5,144,0.133333333333333,26,470,0.397163120567376,14,406,0.365957446808511,15,407,0.531205673758865,5,328,0.0304964539007093,13,407,0.322695035460993,10,314,0.0412371134020619,0.0720338983050847,0.0316091954022989,0.027972027972028,0.0524193548387097,0.0333333333333333,0.0355450236966825,0.015015015015015,0.030952380952381,0.0308641975308642,0.97,0.472,0.696,0.286,0.992,0.84,0.844,0.666,0.84,0.648,0.06,0.98936170212766,0.465957446808511,0.717021276595745,0.295744680851064,1,0.863829787234043,0.865957446808511,0.697872340425532,0.865957446808511,0.668085106382979
30,470,0.364539007092199,19,469,-0.109929078014184,16,199,0.300709219858156,13,345,0.234751773049645,1,126,3,129,0.0978723404255319,27,469,0.380851063829787,15,414,0.382978723404255,15,415,0.563120567375887,5,343,0.0567375886524824,11,418,0.364539007092199,8,325,0.0389344262295082,0.0744186046511628,0.0363128491620112,0.0078740157480315,0.0544354838709677,0.034965034965035,0.0348837209302326,0.014367816091954,0.0256410256410256,0.024024024024024,0.976,0.43,0.716,0.254,0.992,0.858,0.86,0.696,0.858,0.666,0.06,0.997872340425532,0.423404255319149,0.734042553191489,0.268085106382979,0.997872340425532,0.880851063829787,0.882978723404255,0.729787234042553,0.88936170212766,0.691489361702128
48,452,0.285029498525074,34,449,-0.105825958702065,26,197,0.149889380530973,27,322,0.0363200589970503,11,120,13,120,0.104166666666667,43,452,0.290560471976401,28,395,0.290560471976401,28,395,0.31655604719764,19,322,-0.0038716814159292,21,402,0.285029498525074,20,308,0.0703933747412008,0.116591928251121,0.0773638968481375,0.083969465648855,0.0868686868686869,0.066193853427896,0.066193853427896,0.0557184750733138,0.049645390070922,0.0609756097560976,0.966,0.446,0.698,0.262,0.99,0.846,0.846,0.682,0.846,0.656,0.096,0.993362831858407,0.435840707964602,0.712389380530973,0.265486725663717,1,0.873893805309734,0.873893805309734,0.712389380530973,0.889380530973451,0.68141592920354
45,455,0.442246642246642,25,454,-0.0871794871794871,24,203,0.114285714285714,27,325,0.165811965811966,5,126,7,129,0.0222222222222221,44,455,0.45030525030525,19,397,0.452503052503052,19,398,0.556532356532357,7,324,0.0683760683760684,17,399,0.442246642246642,13,316,0.0521920668058455,0.105726872246696,0.0767045454545455,0.0381679389312977,0.0881763527054108,0.0456730769230769,0.0455635491606715,0.0211480362537764,0.0408653846153846,0.0395136778115502,0.958,0.454,0.704,0.262,0.998,0.832,0.834,0.662,0.832,0.658,0.09,0.997802197802198,0.446153846153846,0.714285714285714,0.276923076923077,1,0.872527472527473,0.874725274725275,0.712087912087912,0.876923076923077,0.694505494505494
31,469,0.32258064516129,21,469,-0.210193273265011,20,204,0.245340119678107,15,342,0.126556159295687,5,135,6,137,0.064516129032258,29,469,0.34954260953298,16,406,0.323681133502992,17,409,0.525001719513034,6,337,-0.0489029506843661,15,407,0.32258064516129,10,327,0.0428571428571429,0.0892857142857143,0.0420168067226891,0.0357142857142857,0.0582329317269076,0.037914691943128,0.039906103286385,0.0174927113702624,0.0355450236966825,0.029673590504451,0.98,0.448,0.714,0.28,0.996,0.844,0.852,0.686,0.844,0.674,0.062,1,0.434968017057569,0.729211087420043,0.287846481876333,1,0.865671641791045,0.872068230277185,0.718550106609808,0.867803837953092,0.697228144989339
40,460,0.166304347826087,33,456,-0.170652173913044,23,186,0.135869565217391,23,327,-0.0521739130434783,12,114,12,113,0,40,460,0.210869565217391,26,396,0.210869565217391,26,396,0.256521739130435,18,325,-0.0956521739130435,20,402,0.166304347826087,24,311,0.0674846625766871,0.110047846889952,0.0657142857142857,0.0952380952380952,0.08,0.0616113744075829,0.0616113744075829,0.0524781341107872,0.0473933649289099,0.0716417910447761,0.978,0.418,0.7,0.252,1,0.844,0.844,0.686,0.844,0.67,0.08,0.991304347826087,0.404347826086957,0.710869565217391,0.247826086956522,1,0.860869565217391,0.860869565217391,0.706521739130435,0.873913043478261,0.676086956521739
35,465,0.111213517665131,29,437,-0.0755760368663594,18,204,0.17542242703533,19,334,0.0473118279569893,7,115,6,120,0.0506912442396312,33,462,0.105069124423963,25,381,0.115821812596006,25,386,0.207373271889401,16,309,-0.0399385560675884,16,390,0.111213517665131,19,300,0.0622317596566524,0.0810810810810811,0.0538243626062323,0.0573770491803279,0.0666666666666667,0.061576354679803,0.0608272506082725,0.0492307692307692,0.0394088669950739,0.0595611285266458,0.932,0.444,0.706,0.244,0.99,0.812,0.822,0.65,0.812,0.638,0.07,0.939784946236559,0.438709677419355,0.718279569892473,0.247311827956989,0.993548387096774,0.819354838709677,0.83010752688172,0.664516129032258,0.838709677419355,0.645161290322581
38,462,0.210868079289132,29,450,-0.113237639553429,21,203,0.170653907496013,20,322,0.035885167464115,9,126,10,130,0.0767828662565504,35,461,0.197425381635908,24,383,0.166780587833219,25,381,0.306903622693096,14,312,-0.0955798587377534,20,387,0.210868079289132,16,312,0.0605427974947808,0.09375,0.0584795321637427,0.0666666666666667,0.0705645161290323,0.058968058968059,0.061576354679803,0.0429447852760736,0.0491400491400491,0.0487804878048781,0.958,0.448,0.684,0.27,0.992,0.814,0.812,0.652,0.814,0.656,0.076,0.974025974025974,0.439393939393939,0.696969696969697,0.272727272727273,0.997835497835498,0.829004329004329,0.824675324675325,0.675324675324675,0.837662337662338,0.675324675324675
38,462,0.0493278651173388,33,424,-0.115402141717931,21,202,0.135338345864662,22,330,0.0337206652996127,9,125,8,126,0.0133287764866712,37,456,0.0402141717931193,28,359,-0.00159489633173848,30,364,0.179995443153338,18,302,-0.112895876053771,20,367,0.0493278651173388,23,287,0.0722100656455142,0.0941704035874439,0.0625,0.0671641791044776,0.0750507099391481,0.0723514211886305,0.0761421319796954,0.05625,0.0516795865633075,0.0741935483870968,0.914,0.446,0.704,0.268,0.986,0.774,0.788,0.64,0.774,0.62,0.076,0.917748917748918,0.437229437229437,0.714285714285714,0.270562770562771,0.987012987012987,0.777056277056277,0.787878787878788,0.653679653679654,0.794372294372294,0.621212121212121
35,465,0.248540706605223,26,461,-0.10568356374808,18,190,0.0789554531490015,22,329,0.0737327188940093,6,114,6,112,0.0571428571428572,33,465,0.240245775729647,22,404,0.180952380952381,24,403,0.340399385560676,13,331,-0.0221198156682028,15,411,0.248540706605223,14,313,0.053388090349076,0.0865384615384615,0.0626780626780627,0.05,0.0662650602409639,0.0516431924882629,0.0562060889929742,0.0377906976744186,0.0352112676056338,0.0428134556574924,0.974,0.416,0.702,0.24,0.996,0.852,0.854,0.688,0.852,0.654,0.07,0.991397849462366,0.408602150537634,0.70752688172043,0.245161290322581,1,0.868817204301075,0.866666666666667,0.711827956989247,0.883870967741936,0.673118279569892
38,462,0.280815675552518,27,458,-0.0674413305992254,20,212,0.183299156983368,21,340,0.160628844839371,5,135,8,136,0.0767828662565504,35,461,0.260195944406471,24,412,0.231715652768284,25,411,0.474937343358396,10,341,-0.0476190476190477,19,417,0.280815675552518,18,317,0.0556701030927835,0.0862068965517241,0.0581717451523546,0.0357142857142857,0.0705645161290323,0.055045871559633,0.0573394495412844,0.0284900284900285,0.0435779816513761,0.0537313432835821,0.97,0.464,0.722,0.28,0.992,0.872,0.872,0.702,0.872,0.67,0.076,0.991341991341991,0.458874458874459,0.735930735930736,0.292207792207792,0.997835497835498,0.891774891774892,0.88961038961039,0.738095238095238,0.902597402597403,0.686147186147186
35,465,0.397849462365591,21,464,-0.0571428571428572,16,186,0.136098310291859,20,329,0.225192012288786,1,118,3,118,0.0285714285714285,34,465,0.363748079877112,17,395,0.337327188940092,18,396,0.503225806451613,7,327,0.0857142857142859,11,401,0.397849462365591,11,325,0.0432989690721649,0.0792079207920792,0.0573065902578797,0.00840336134453781,0.0681362725450902,0.0412621359223301,0.0434782608695652,0.0209580838323353,0.0266990291262136,0.0327380952380952,0.97,0.404,0.698,0.238,0.998,0.824,0.828,0.668,0.824,0.672,0.07,0.997849462365591,0.4,0.70752688172043,0.253763440860215,1,0.849462365591398,0.851612903225806,0.703225806451613,0.862365591397849,0.698924731182796
43,457,0.100961783115363,38,450,-0.0559259070785203,20,187,0.150832018726782,24,324,0.130985700473258,5,113,5,115,0,43,457,0.134649636150832,31,391,0.079385273014096,33,387,0.302681797364002,17,319,-0.0370464607399115,19,403,0.100961783115363,20,304,0.0778688524590164,0.0966183574879227,0.0689655172413793,0.0423728813559322,0.086,0.0734597156398104,0.0785714285714286,0.0505952380952381,0.0450236966824645,0.0617283950617284,0.976,0.414,0.696,0.236,1,0.844,0.84,0.672,0.844,0.648,0.086,0.984682713347921,0.409190371991247,0.708971553610503,0.2472647702407,1,0.855579868708972,0.846827133479212,0.698030634573304,0.881838074398249,0.665207877461707
